date;time;woj;newc;newd;totalc;totald
2020-09-03;10:00;opolskie;8;0;1660;63
2020-09-03;10:00;podkarpackie;32;2;2539;87
2020-09-03;10:00;podlaskie;10;0;1326;32
2020-09-03;10:00;pomorskie;44;1;2664;48
2020-09-03;10:00;warmińsko-mazurskie;16;0;937;9
2020-09-03;10:00;wielkopolskie;48;0;5830;226
2020-09-03;10:00;zachodniopomorskie;17;0;1153;27
2020-09-03;10:00;łódzkie;48;1;5408;238
2020-09-03;10:00;śląskie;71;3;20681;496
2020-09-03;10:00;świętokrzyskie;21;0;1479;51
2020-09-04;10:00;Polska;691;8;69820;2100
2020-09-04;10:00;dolnośląskie;27;0;4158;168
2020-09-04;10:00;kujawsko-pomorskie;11;0;1428;54
2020-09-04;10:00;lubelskie;27;0;1686;26
2020-09-04;10:00;lubuskie;13;0;735;15
2020-09-04;10:00;mazowieckie;121;0;9806;413
2020-09-04;10:00;małopolskie;120;3;7958;142
2020-09-04;10:00;opolskie;9;0;1669;63
2020-09-04;10:00;podkarpackie;92;0;2631;87
2020-09-04;10:00;podlaskie;8;0;1334;32
2020-09-04;10:00;pomorskie;41;0;2705;48
2020-09-04;10:00;warmińsko-mazurskie;15;0;952;9
2020-09-04;10:00;wielkopolskie;93;2;5923;228
2020-09-04;10:00;zachodniopomorskie;2;1;1155;28
2020-09-04;10:00;łódzkie;43;0;5451;238
2020-09-04;10:00;śląskie;54;1;20735;497
2020-09-04;10:00;świętokrzyskie;15;1;1494;52
2020-09-05;10:00;Polska;567;13;70387;2113
2020-09-05;10:00;dolnośląskie;23;0;4181;168
2020-09-05;10:00;kujawsko-pomorskie;13;0;1441;54
2020-09-05;10:00;lubelskie;15;0;1701;26
2020-09-05;10:00;lubuskie;14;0;749;15
2020-09-05;10:00;mazowieckie;68;0;9874;413
2020-09-05;10:00;małopolskie;120;7;8078;149
2020-09-05;10:00;opolskie;9;1;1678;64
2020-09-05;10:00;podkarpackie;58;2;2689;89
2020-09-05;10:00;podlaskie;11;0;1345;32
2020-09-05;10:00;pomorskie;42;1;2747;49
2020-09-05;10:00;warmińsko-mazurskie;16;0;968;9
2020-09-05;10:00;wielkopolskie;59;1;5982;229
2020-09-05;10:00;zachodniopomorskie;14;0;1169;28
2020-09-05;10:00;łódzkie;31;1;5482;239
2020-09-05;10:00;śląskie;48;0;20783;497
2020-09-05;10:00;świętokrzyskie;26;0;1520;52
2020-09-06;10:00;Polska;437;7;70824;2120
2020-09-06;10:00;dolnośląskie;8;0;4189;168
2020-09-06;10:00;kujawsko-pomorskie;19;0;1460;54
2020-09-06;10:00;lubelskie;13;0;1714;26
2020-09-06;10:00;lubuskie;2;0;751;15
2020-09-06;10:00;mazowieckie;59;1;9933;414
2020-09-06;10:00;małopolskie;90;0;8168;149
2020-09-06;10:00;opolskie;36;0;1714;64
2020-09-06;10:00;podkarpackie;33;1;2722;90
2020-09-06;10:00;podlaskie;14;0;1359;32
2020-09-06;10:00;pomorskie;45;0;2792;49
2020-09-06;10:00;warmińsko-mazurskie;9;0;977;9
2020-09-06;10:00;wielkopolskie;35;1;6017;230
2020-09-06;10:00;zachodniopomorskie;4;0;1173;28
2020-09-06;10:00;łódzkie;20;0;5502;239
2020-09-06;10:00;śląskie;35;4;20818;501
2020-09-06;10:00;świętokrzyskie;15;0;1535;52
2020-09-07;10:00;Polska;302;4;71126;2124
2020-09-07;10:00;dolnośląskie;6;0;4195;168
2020-09-07;10:00;kujawsko-pomorskie;15;0;1475;54
2020-09-07;10:00;lubelskie;13;1;1727;27
2020-09-07;10:00;lubuskie;1;1;752;16
2020-09-07;10:00;mazowieckie;25;0;9958;414
2020-09-07;10:00;małopolskie;88;0;8256;149
2020-09-07;10:00;opolskie;5;0;1719;64
2020-09-07;10:00;podkarpackie;23;1;2745;91
2020-09-07;10:00;podlaskie;19;0;1378;32
2020-09-07;10:00;pomorskie;20;0;2812;49
2020-09-07;10:00;warmińsko-mazurskie;15;0;992;9
2020-09-07;10:00;wielkopolskie;21;0;6038;230
2020-09-07;10:00;zachodniopomorskie;3;0;1176;28
2020-09-07;10:00;łódzkie;8;1;5510;240
2020-09-07;10:00;śląskie;31;0;20849;501
2020-09-07;10:00;świętokrzyskie;9;0;1544;52
2020-09-08;10:00;Polska;400;12;71526;2136
2020-09-08;10:00;dolnośląskie;49;0;4244;168
2020-09-08;10:00;kujawsko-pomorskie;8;0;1483;54
2020-09-08;10:00;lubelskie;6;0;1733;27
2020-09-08;10:00;lubuskie;4;0;756;16
2020-09-08;10:00;mazowieckie;52;4;10010;418
2020-09-08;10:00;małopolskie;97;3;8353;152
2020-09-08;10:00;opolskie;7;0;1726;64
2020-09-08;10:00;podkarpackie;16;2;2761;93
2020-09-08;10:00;podlaskie;9;0;1387;32
2020-09-08;10:00;pomorskie;26;0;2838;49
2020-09-08;10:00;warmińsko-mazurskie;4;0;996;9
2020-09-08;10:00;wielkopolskie;31;0;6069;230
2020-09-08;10:00;zachodniopomorskie;16;0;1192;28
2020-09-08;10:00;łódzkie;12;1;5522;241
2020-09-08;10:00;śląskie;52;2;20901;503
2020-09-08;10:00;świętokrzyskie;11;0;1555;52
2020-09-09;10:00;Polska;421;11;71947;2147
2020-09-09;10:00;dolnośląskie;34;0;4278;168
2020-09-09;10:00;kujawsko-pomorskie;14;0;1497;54
2020-09-09;10:00;lubelskie;19;1;1752;28
2020-09-09;10:00;lubuskie;6;1;762;17
2020-09-09;10:00;mazowieckie;61;1;10071;419
2020-09-09;10:00;małopolskie;67;1;8420;153
2020-09-09;10:00;opolskie;12;0;1738;64
2020-09-09;10:00;podkarpackie;22;1;2783;94
2020-09-09;10:00;podlaskie;5;0;1392;32
2020-09-09;10:00;pomorskie;38;1;2876;50
2020-09-09;10:00;warmińsko-mazurskie;18;0;1014;9
2020-09-09;10:00;wielkopolskie;28;1;6097;231
2020-09-09;10:00;zachodniopomorskie;11;0;1203;28
2020-09-09;10:00;łódzkie;12;0;5534;241
2020-09-09;10:00;śląskie;57;3;20958;506
2020-09-09;10:00;świętokrzyskie;17;1;1572;53
2020-09-10;10:00;Polska;506;12;72453;2159
2020-09-10;10:00;dolnośląskie;20;1;4298;169
2020-09-10;10:00;kujawsko-pomorskie;20;0;1517;54
2020-09-10;10:00;lubelskie;21;1;1773;29
2020-09-10;10:00;lubuskie;6;0;768;17
2020-09-10;10:00;mazowieckie;68;1;10139;420
2020-09-10;10:00;małopolskie;99;0;8519;153
2020-09-10;10:00;opolskie;24;0;1762;64
2020-09-10;10:00;podkarpackie;17;0;2800;94
2020-09-10;10:00;podlaskie;16;1;1408;33
2020-09-10;10:00;pomorskie;32;0;2908;50
2020-09-10;10:00;warmińsko-mazurskie;13;0;1027;9
2020-09-10;10:00;wielkopolskie;76;5;6173;236
2020-09-10;10:00;zachodniopomorskie;12;0;1215;28
2020-09-10;10:00;łódzkie;13;2;5547;243
2020-09-10;10:00;śląskie;51;1;21009;507
2020-09-10;10:00;świętokrzyskie;18;0;1590;53
2020-09-11;10:00;Polska;594;10;73047;2169
2020-09-11;10:00;dolnośląskie;47;0;4345;169
2020-09-11;10:00;kujawsko-pomorskie;15;0;1532;54
2020-09-11;10:00;lubelskie;26;1;1799;30
2020-09-11;10:00;lubuskie;5;0;773;17
2020-09-11;10:00;mazowieckie;78;1;10217;421
2020-09-11;10:00;małopolskie;116;3;8635;156
2020-09-11;10:00;opolskie;16;0;1778;64
2020-09-11;10:00;podkarpackie;46;0;2846;94
2020-09-11;10:00;podlaskie;33;0;1441;33
2020-09-11;10:00;pomorskie;39;0;2947;50
2020-09-11;10:00;warmińsko-mazurskie;17;0;1044;9
2020-09-11;10:00;wielkopolskie;57;2;6230;238
2020-09-11;10:00;zachodniopomorskie;11;0;1226;28
2020-09-11;10:00;łódzkie;28;1;5575;244
2020-09-11;10:00;śląskie;45;2;21054;509
2020-09-11;10:00;świętokrzyskie;15;0;1605;53
2020-09-12;10:00;Polska;603;13;73650;2182
2020-09-12;10:00;dolnośląskie;11;2;4356;171
2020-09-12;10:00;kujawsko-pomorskie;54;1;1586;55
2020-09-12;10:00;lubelskie;29;0;1828;30
2020-09-12;10:00;lubuskie;7;0;780;17
2020-09-12;10:00;mazowieckie;64;2;10281;423
2020-09-12;10:00;małopolskie;93;0;8728;156
2020-09-12;10:00;opolskie;14;2;1792;66
2020-09-12;10:00;podkarpackie;39;1;2885;95
2020-09-12;10:00;podlaskie;5;0;1446;33
2020-09-12;10:00;pomorskie;79;0;3026;50
2020-09-12;10:00;warmińsko-mazurskie;18;0;1062;9
2020-09-12;10:00;wielkopolskie;50;1;6280;239
2020-09-12;10:00;zachodniopomorskie;14;0;1240;28
2020-09-12;10:00;łódzkie;37;1;5612;245
2020-09-12;10:00;śląskie;72;3;21126;512
2020-09-12;10:00;świętokrzyskie;17;0;1622;53
2020-09-13;10:00;Polska;502;6;74152;2188
2020-09-13;10:00;dolnośląskie;16;0;4372;171
2020-09-13;10:00;kujawsko-pomorskie;21;0;1607;55
2020-09-13;10:00;lubelskie;26;1;1854;31
2020-09-13;10:00;lubuskie;6;0;786;17
2020-09-13;10:00;mazowieckie;85;1;10366;424
2020-09-13;10:00;małopolskie;66;1;8794;157
2020-09-13;10:00;opolskie;5;0;1797;66
2020-09-13;10:00;podkarpackie;33;3;2918;98
2020-09-13;10:00;podlaskie;17;0;1463;33
2020-09-13;10:00;pomorskie;55;0;3081;50
2020-09-13;10:00;warmińsko-mazurskie;13;0;1075;9
2020-09-13;10:00;wielkopolskie;73;0;6353;239
2020-09-13;10:00;zachodniopomorskie;2;0;1242;28
2020-09-13;10:00;łódzkie;18;0;5630;245
2020-09-13;10:00;śląskie;53;0;21179;512
2020-09-13;10:00;świętokrzyskie;13;0;1635;53
2020-09-14;10:00;Polska;377;15;74529;2203
2020-09-14;10:00;dolnośląskie;9;1;4381;172
2020-09-14;10:00;kujawsko-pomorskie;24;0;1631;55
2020-09-14;10:00;lubelskie;4;0;1858;31
2020-09-14;10:00;lubuskie;5;0;791;17
2020-09-14;10:00;mazowieckie;61;1;10427;425
2020-09-14;10:00;małopolskie;52;4;8846;161
2020-09-14;10:00;opolskie;26;1;1823;67
2020-09-14;10:00;podkarpackie;41;3;2959;101
2020-09-14;10:00;podlaskie;8;3;1471;36
2020-09-14;10:00;pomorskie;46;0;3127;50
2020-09-14;10:00;warmińsko-mazurskie;2;0;1077;9
2020-09-14;10:00;wielkopolskie;23;2;6376;241
2020-09-14;10:00;zachodniopomorskie;3;0;1245;28
2020-09-14;10:00;łódzkie;24;0;5654;245
2020-09-14;10:00;śląskie;45;0;21224;512
2020-09-14;10:00;świętokrzyskie;4;0;1639;53
2020-09-15;10:00;Polska;605;24;75134;2227
2020-09-15;10:00;dolnośląskie;60;0;4441;172
2020-09-15;10:00;kujawsko-pomorskie;22;2;1653;57
2020-09-15;10:00;lubelskie;22;0;1880;31
2020-09-15;10:00;lubuskie;5;0;796;17
2020-09-15;10:00;mazowieckie;98;1;10525;426
2020-09-15;10:00;małopolskie;120;4;8966;165
2020-09-15;10:00;opolskie;28;3;1851;70
2020-09-15;10:00;podkarpackie;20;1;2979;102
2020-09-15;10:00;podlaskie;11;1;1482;37
2020-09-15;10:00;pomorskie;41;1;3168;51
2020-09-15;10:00;warmińsko-mazurskie;21;0;1098;9
2020-09-15;10:00;wielkopolskie;28;3;6404;244
2020-09-15;10:00;zachodniopomorskie;17;2;1262;30
2020-09-15;10:00;łódzkie;17;3;5671;248
2020-09-15;10:00;śląskie;62;3;21286;515
2020-09-15;10:00;świętokrzyskie;33;0;1672;53
2020-09-16;10:00;Polska;600;10;75734;2237
2020-09-16;10:00;dolnośląskie;47;0;4488;172
2020-09-16;10:00;kujawsko-pomorskie;35;0;1688;57
2020-09-16;10:00;lubelskie;42;0;1922;31
2020-09-16;10:00;lubuskie;4;0;800;17
2020-09-16;10:00;mazowieckie;70;1;10595;427
2020-09-16;10:00;małopolskie;111;0;9077;165
2020-09-16;10:00;opolskie;19;1;1870;71
2020-09-16;10:00;podkarpackie;34;2;3013;104
2020-09-16;10:00;podlaskie;27;0;1509;37
2020-09-16;10:00;pomorskie;53;1;3221;52
2020-09-16;10:00;warmińsko-mazurskie;13;0;1111;9
2020-09-16;10:00;wielkopolskie;20;1;6424;245
2020-09-16;10:00;zachodniopomorskie;24;0;1286;30
2020-09-16;10:00;łódzkie;31;2;5702;250
2020-09-16;10:00;śląskie;62;2;21348;517
2020-09-16;10:00;świętokrzyskie;8;0;1680;53
2020-09-17;10:00;Polska;837;16;76571;2253
2020-09-17;10:00;dolnośląskie;25;0;4513;172
2020-09-17;10:00;kujawsko-pomorskie;15;0;1703;57
2020-09-17;10:00;lubelskie;3;0;1925;31
2020-09-17;10:00;lubuskie;4;0;804;17
2020-09-17;10:00;mazowieckie;168;0;10763;427
2020-09-17;10:00;małopolskie;124;4;9201;169
2020-09-17;10:00;opolskie;19;0;1889;71
2020-09-17;10:00;podkarpackie;41;1;3054;105
2020-09-17;10:00;podlaskie;23;0;1532;37
2020-09-17;10:00;pomorskie;134;0;3355;52
2020-09-17;10:00;warmińsko-mazurskie;29;0;1140;9
2020-09-17;10:00;wielkopolskie;74;4;6498;249
2020-09-17;10:00;zachodniopomorskie;41;0;1327;30
2020-09-17;10:00;łódzkie;41;3;5743;253
2020-09-17;10:00;śląskie;64;3;21412;520
2020-09-17;10:00;świętokrzyskie;32;1;1712;54
2020-09-18;10:00;Polska;757;17;77328;2270
2020-09-18;10:00;dolnośląskie;37;1;4550;173
2020-09-18;10:00;kujawsko-pomorskie;42;0;1745;57
2020-09-18;10:00;lubelskie;39;1;1964;32
2020-09-18;10:00;lubuskie;15;0;819;17
2020-09-18;10:00;mazowieckie;88;3;10851;430
2020-09-18;10:00;małopolskie;92;1;9293;170
2020-09-18;10:00;opolskie;19;0;1908;71
2020-09-18;10:00;podkarpackie;47;4;3101;109
2020-09-18;10:00;podlaskie;15;1;1547;38
2020-09-18;10:00;pomorskie;73;0;3428;52
2020-09-18;10:00;warmińsko-mazurskie;26;1;1166;10
2020-09-18;10:00;wielkopolskie;75;1;6573;250
2020-09-18;10:00;zachodniopomorskie;20;0;1347;30
2020-09-18;10:00;łódzkie;77;1;5820;254
2020-09-18;10:00;śląskie;65;3;21477;523
2020-09-18;10:00;świętokrzyskie;27;0;1739;54
2020-09-19;10:00;Polska;1002;12;78330;2282
2020-09-19;10:00;dolnośląskie;83;0;4633;173
2020-09-19;10:00;kujawsko-pomorskie;35;2;1780;59
2020-09-19;10:00;lubelskie;122;1;2086;33
2020-09-19;10:00;lubuskie;8;0;827;17
2020-09-19;10:00;mazowieckie;88;2;10939;432
2020-09-19;10:00;małopolskie;149;0;9442;170
2020-09-19;10:00;opolskie;35;1;1943;72
2020-09-19;10:00;podkarpackie;69;0;3170;109
2020-09-19;10:00;podlaskie;24;0;1571;38
2020-09-19;10:00;pomorskie;96;2;3524;54
2020-09-19;10:00;warmińsko-mazurskie;22;0;1188;10
2020-09-19;10:00;wielkopolskie;94;1;6667;251
2020-09-19;10:00;zachodniopomorskie;31;0;1378;30
2020-09-19;10:00;łódzkie;61;2;5881;256
2020-09-19;10:00;śląskie;64;1;21541;524
2020-09-19;10:00;świętokrzyskie;21;0;1760;54
2020-09-20;10:00;Polska;910;11;79240;2293
2020-09-20;10:00;dolnośląskie;45;0;4678;173
2020-09-20;10:00;kujawsko-pomorskie;26;0;1806;59
2020-09-20;10:00;lubelskie;35;1;2121;34
2020-09-20;10:00;lubuskie;10;0;837;17
2020-09-20;10:00;mazowieckie;164;1;11103;433
2020-09-20;10:00;małopolskie;103;2;9545;172
2020-09-20;10:00;opolskie;84;0;2027;72
2020-09-20;10:00;podkarpackie;62;3;3232;112
2020-09-20;10:00;podlaskie;21;1;1592;39
2020-09-20;10:00;pomorskie;55;0;3579;54
2020-09-20;10:00;warmińsko-mazurskie;23;0;1211;10
2020-09-20;10:00;wielkopolskie;123;2;6790;253
2020-09-20;10:00;zachodniopomorskie;13;0;1391;30
2020-09-20;10:00;łódzkie;54;0;5935;256
2020-09-20;10:00;śląskie;74;1;21615;525
2020-09-20;10:00;świętokrzyskie;18;0;1778;54
2020-09-21;10:00;Polska;748;5;79988;2298
2020-09-21;10:00;dolnośląskie;9;0;4687;173
2020-09-21;10:00;kujawsko-pomorskie;21;0;1827;59
2020-09-21;10:00;lubelskie;48;0;2169;34
2020-09-21;10:00;lubuskie;15;0;852;17
2020-09-21;10:00;mazowieckie;120;0;11223;433
2020-09-21;10:00;małopolskie;83;2;9628;174
2020-09-21;10:00;opolskie;70;0;2097;72
2020-09-21;10:00;podkarpackie;58;0;3290;112
2020-09-21;10:00;podlaskie;13;0;1605;39
2020-09-21;10:00;pomorskie;90;0;3669;54
2020-09-21;10:00;warmińsko-mazurskie;11;2;1222;12
2020-09-21;10:00;wielkopolskie;52;1;6842;254
2020-09-21;10:00;zachodniopomorskie;12;0;1403;30
2020-09-21;10:00;łódzkie;93;0;6028;256
2020-09-21;10:00;śląskie;45;0;21660;525
2020-09-21;10:00;świętokrzyskie;8;0;1786;54
2020-09-22;10:00;Polska;711;18;80699;2316
2020-09-22;10:00;dolnośląskie;47;0;4734;173
2020-09-22;10:00;kujawsko-pomorskie;13;3;1840;62
2020-09-22;10:00;lubelskie;21;1;2190;35
2020-09-22;10:00;lubuskie;8;0;860;17
2020-09-22;10:00;mazowieckie;108;0;11331;433
2020-09-22;10:00;małopolskie;112;4;9740;178
2020-09-22;10:00;opolskie;28;1;2125;73
2020-09-22;10:00;podkarpackie;30;3;3320;115
2020-09-22;10:00;podlaskie;21;0;1626;39
2020-09-22;10:00;pomorskie;83;1;3752;55
2020-09-22;10:00;warmińsko-mazurskie;21;0;1243;12
2020-09-22;10:00;wielkopolskie;36;3;6878;257
2020-09-22;10:00;zachodniopomorskie;39;0;1442;30
2020-09-22;10:00;łódzkie;51;0;6079;256
2020-09-22;10:00;śląskie;72;2;21732;527
2020-09-22;10:00;świętokrzyskie;21;0;1807;54
2020-09-23;10:00;Polska;974;28;81673;2344
2020-09-23;10:00;dolnośląskie;46;0;4780;173
2020-09-23;10:00;kujawsko-pomorskie;54;2;1894;64
2020-09-23;10:00;lubelskie;46;0;2236;35
2020-09-23;10:00;lubuskie;17;0;877;17
2020-09-23;10:00;mazowieckie;164;4;11495;437
2020-09-23;10:00;małopolskie;135;4;9875;182
2020-09-23;10:00;opolskie;24;1;2149;74
2020-09-23;10:00;podkarpackie;24;2;3344;117
2020-09-23;10:00;podlaskie;22;1;1648;40
2020-09-23;10:00;pomorskie;114;3;3866;58
2020-09-23;10:00;warmińsko-mazurskie;34;0;1277;12
2020-09-23;10:00;wielkopolskie;76;1;6954;258
2020-09-23;10:00;zachodniopomorskie;16;0;1458;30
2020-09-23;10:00;łódzkie;84;6;6163;262
2020-09-23;10:00;śląskie;82;3;21814;530
2020-09-23;10:00;świętokrzyskie;36;1;1843;55
2020-09-24;10:00;Polska;1136;25;82809;2369
2020-09-24;10:00;dolnośląskie;58;0;4838;173
2020-09-24;10:00;kujawsko-pomorskie;41;2;1935;66
2020-09-24;10:00;lubelskie;58;1;2294;36
2020-09-24;10:00;lubuskie;20;1;897;18
2020-09-24;10:00;mazowieckie;149;1;11644;438
2020-09-24;10:00;małopolskie;183;1;10058;183
2020-09-24;10:00;opolskie;19;1;2168;75
2020-09-24;10:00;podkarpackie;62;5;3406;122
2020-09-24;10:00;podlaskie;38;1;1686;41
2020-09-24;10:00;pomorskie;143;1;4009;59
2020-09-24;10:00;warmińsko-mazurskie;23;0;1300;12
2020-09-24;10:00;wielkopolskie;84;4;7038;262
2020-09-24;10:00;zachodniopomorskie;28;0;1486;30
2020-09-24;10:00;łódzkie;84;3;6247;265
2020-09-24;10:00;śląskie;110;4;21924;534
2020-09-24;10:00;świętokrzyskie;36;0;1879;55
2020-09-25;10:00;Polska;1587;23;84396;2392
2020-09-25;10:00;dolnośląskie;52;0;4890;173
2020-09-25;10:00;kujawsko-pomorskie;162;0;2097;66
2020-09-25;10:00;lubelskie;59;2;2353;38
2020-09-25;10:00;lubuskie;15;0;912;18
2020-09-25;10:00;mazowieckie;295;1;11939;439
2020-09-25;10:00;małopolskie;241;1;10299;184
2020-09-25;10:00;opolskie;38;1;2206;76
2020-09-25;10:00;podkarpackie;55;0;3461;122
2020-09-25;10:00;podlaskie;54;0;1740;41
2020-09-25;10:00;pomorskie;128;2;4137;61
2020-09-25;10:00;warmińsko-mazurskie;87;1;1387;13
2020-09-25;10:00;wielkopolskie;84;5;7122;267
2020-09-25;10:00;zachodniopomorskie;61;0;1547;30
2020-09-25;10:00;łódzkie;78;7;6325;272
2020-09-25;10:00;śląskie;126;3;22050;537
2020-09-25;10:00;świętokrzyskie;52;0;1931;55
2020-09-26;10:00;Polska;1584;32;85980;2424
2020-09-26;10:00;dolnośląskie;63;3;4953;176
2020-09-26;10:00;kujawsko-pomorskie;166;1;2263;67
2020-09-26;10:00;lubelskie;60;0;2413;38
2020-09-26;10:00;lubuskie;12;0;924;18
2020-09-26;10:00;mazowieckie;146;4;12085;443
2020-09-26;10:00;małopolskie;259;4;10558;188
2020-09-26;10:00;opolskie;32;2;2238;78
2020-09-26;10:00;podkarpackie;72;1;3533;123
2020-09-26;10:00;podlaskie;76;1;1816;42
2020-09-26;10:00;pomorskie;151;4;4288;65
2020-09-26;10:00;warmińsko-mazurskie;43;0;1430;13
2020-09-26;10:00;wielkopolskie;167;4;7289;271
2020-09-26;10:00;zachodniopomorskie;51;1;1598;31
2020-09-26;10:00;łódzkie;104;3;6429;275
2020-09-26;10:00;śląskie;141;4;22191;541
2020-09-26;10:00;świętokrzyskie;41;0;1972;55
2020-09-27;10:00;Polska;1350;8;87330;2432
2020-09-27;10:00;dolnośląskie;49;0;5002;176
2020-09-27;10:00;kujawsko-pomorskie;72;0;2335;67
2020-09-27;10:00;lubelskie;77;0;2490;38
2020-09-27;10:00;lubuskie;6;0;930;18
2020-09-27;10:00;mazowieckie;193;0;12278;443
2020-09-27;10:00;małopolskie;152;1;10710;189
2020-09-27;10:00;opolskie;16;1;2254;79
2020-09-27;10:00;podkarpackie;70;3;3603;126
2020-09-27;10:00;podlaskie;65;1;1881;43
2020-09-27;10:00;pomorskie;191;2;4479;67
2020-09-27;10:00;warmińsko-mazurskie;82;0;1512;13
2020-09-27;10:00;wielkopolskie;102;0;7391;271
2020-09-27;10:00;zachodniopomorskie;57;0;1655;31
2020-09-27;10:00;łódzkie;86;0;6515;275
2020-09-27;10:00;śląskie;93;0;22284;541
2020-09-27;10:00;świętokrzyskie;39;0;2011;55
2020-09-28;10:00;Polska;1306;15;88636;2447
2020-09-28;10:00;dolnośląskie;28;0;5030;176
2020-09-28;10:00;kujawsko-pomorskie;152;0;2487;67
2020-09-28;10:00;lubelskie;87;0;2577;38
2020-09-28;10:00;lubuskie;39;0;969;18
2020-09-28;10:00;mazowieckie;152;1;12430;444
2020-09-28;10:00;małopolskie;134;2;10844;191
2020-09-28;10:00;opolskie;35;0;2289;79
2020-09-28;10:00;podkarpackie;73;0;3676;126
2020-09-28;10:00;podlaskie;59;0;1940;43
2020-09-28;10:00;pomorskie;150;6;4629;73
2020-09-28;10:00;warmińsko-mazurskie;14;0;1526;13
2020-09-28;10:00;wielkopolskie;200;4;7591;275
2020-09-28;10:00;zachodniopomorskie;25;0;1680;31
2020-09-28;10:00;łódzkie;57;0;6572;275
2020-09-28;10:00;śląskie;83;2;22367;543
2020-09-28;10:00;świętokrzyskie;18;0;2029;55
2020-09-29;10:00;Polska;1326;36;89962;2483
2020-09-29;10:00;dolnośląskie;64;1;5094;177
2020-09-29;10:00;kujawsko-pomorskie;120;1;2607;68
2020-09-29;10:00;lubelskie;29;1;2606;39
2020-09-29;10:00;lubuskie;16;1;985;19
2020-09-29;10:00;mazowieckie;151;0;12581;444
2020-09-29;10:00;małopolskie;167;3;11011;194
2020-09-29;10:00;opolskie;36;1;2325;80
2020-09-29;10:00;podkarpackie;115;3;3791;129
2020-09-29;10:00;podlaskie;57;2;1997;45
2020-09-29;10:00;pomorskie;127;7;4756;80
2020-09-29;10:00;warmińsko-mazurskie;50;2;1576;15
2020-09-29;10:00;wielkopolskie;81;4;7672;279
2020-09-29;10:00;zachodniopomorskie;58;1;1738;32
2020-09-29;10:00;łódzkie;92;2;6664;277
2020-09-29;10:00;śląskie;124;6;22491;549
2020-09-29;10:00;świętokrzyskie;39;1;2068;56
2020-09-30;10:00;Polska;1552;30;91514;2513
2020-09-30;10:00;dolnośląskie;69;3;5163;180
2020-09-30;10:00;kujawsko-pomorskie;78;4;2685;72
2020-09-30;10:00;lubelskie;82;1;2688;40
2020-09-30;10:00;lubuskie;33;0;1018;19
2020-09-30;10:00;mazowieckie;159;4;12740;448
2020-09-30;10:00;małopolskie;205;1;11216;195
2020-09-30;10:00;opolskie;36;0;2361;80
2020-09-30;10:00;podkarpackie;94;2;3885;131
2020-09-30;10:00;podlaskie;57;1;2054;46
2020-09-30;10:00;pomorskie;194;2;4950;82
2020-09-30;10:00;warmińsko-mazurskie;67;1;1643;16
2020-09-30;10:00;wielkopolskie;140;4;7812;283
2020-09-30;10:00;zachodniopomorskie;73;2;1811;34
2020-09-30;10:00;łódzkie;87;0;6751;277
2020-09-30;10:00;śląskie;128;5;22619;554
2020-09-30;10:00;świętokrzyskie;50;0;2118;56
2020-10-01;10:00;Polska;1967;30;93481;2543
2020-10-01;10:00;dolnośląskie;96;1;5259;181
2020-10-01;10:00;kujawsko-pomorskie;179;0;2864;72
2020-10-01;10:00;lubelskie;98;2;2786;42
2020-10-01;10:00;lubuskie;28;1;1046;20
2020-10-01;10:00;mazowieckie;268;1;13008;449
2020-10-01;10:00;małopolskie;285;2;11501;197
2020-10-01;10:00;opolskie;21;0;2382;80
2020-10-01;10:00;podkarpackie;107;4;3992;135
2020-10-01;10:00;podlaskie;64;1;2118;47
2020-10-01;10:00;pomorskie;180;1;5130;83
2020-10-01;10:00;warmińsko-mazurskie;102;1;1745;17
2020-10-01;10:00;wielkopolskie;173;6;7985;289
2020-10-01;10:00;zachodniopomorskie;58;2;1869;36
2020-10-01;10:00;łódzkie;117;1;6868;278
2020-10-01;10:00;śląskie;148;6;22767;560
2020-10-01;10:00;świętokrzyskie;43;1;2161;57
2020-10-02;10:00;Polska;2292;27;95773;2570
2020-10-02;10:00;dolnośląskie;101;1;5360;182
2020-10-02;10:00;kujawsko-pomorskie;218;0;3082;72
2020-10-02;10:00;lubelskie;97;6;2883;48
2020-10-02;10:00;lubuskie;26;1;1072;21
2020-10-02;10:00;mazowieckie;246;2;13254;451
2020-10-02;10:00;małopolskie;282;1;11783;198
2020-10-02;10:00;opolskie;56;0;2438;80
2020-10-02;10:00;podkarpackie;218;1;4210;136
2020-10-02;10:00;podlaskie;86;0;2204;47
2020-10-02;10:00;pomorskie;228;3;5358;86
2020-10-02;10:00;warmińsko-mazurskie;72;2;1817;19
2020-10-02;10:00;wielkopolskie;196;5;8181;294
2020-10-02;10:00;zachodniopomorskie;114;0;1983;36
2020-10-02;10:00;łódzkie;140;2;7008;280
2020-10-02;10:00;śląskie;179;3;22946;563
2020-10-02;10:00;świętokrzyskie;33;0;2194;57
2020-10-03;10:00;Polska;2367;34;98140;2604
2020-10-03;10:00;dolnośląskie;63;2;5423;184
2020-10-03;10:00;kujawsko-pomorskie;110;2;3192;74
2020-10-03;10:00;lubelskie;116;0;2999;48
2020-10-03;10:00;lubuskie;56;0;1128;21
2020-10-03;10:00;mazowieckie;277;2;13531;453
2020-10-03;10:00;małopolskie;290;2;12073;200
2020-10-03;10:00;opolskie;53;1;2491;81
2020-10-03;10:00;podkarpackie;141;2;4351;138
2020-10-03;10:00;podlaskie;126;1;2330;48
